loan_id,pd_score,risk_decile,credit_decision,scored_at,model_version
LOAN_023298,0.27376264,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_023300,0.4853959,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_023311,0.75442535,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_023321,0.43126073,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_023322,0.8260744,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_023325,0.66773075,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_023344,0.89263994,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_023350,0.882221,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_023356,0.7162907,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_023361,0.85644484,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_023366,0.508393,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_023392,0.58337456,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_023397,0.3920089,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_023413,0.2699068,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_023428,0.8554553,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_023434,0.680831,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_023440,0.84019846,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_023452,0.5667618,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_023466,0.62291163,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_023482,0.79440826,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_023494,0.4558052,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_023499,0.4173317,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_023508,0.88584197,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_023509,0.5813013,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_023513,0.5795283,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_023515,0.3837652,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_023516,0.77461874,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_023520,0.3168032,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_023521,0.76940167,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_023525,0.6798623,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_023532,0.72817975,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_023536,0.84562486,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_023538,0.87971336,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_023560,0.42153054,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_023562,0.7877777,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_023565,0.28404394,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_023581,0.34976837,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_023584,0.38417277,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_023610,0.3242328,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_023612,0.6248699,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_023616,0.8122535,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_023630,0.4065397,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_023642,0.5402322,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_023648,0.6471493,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_023650,0.48246026,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_023651,0.26660758,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_023658,0.63802546,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_023661,0.6240835,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_023663,0.63549495,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_023675,0.7839806,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_023676,0.71139574,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_023692,0.78400874,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_023702,0.6220208,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_023728,0.27273375,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_023734,0.2954368,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_023746,0.5560535,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_023762,0.3919624,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_023770,0.3443241,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_023776,0.7428895,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_023781,0.84490514,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_023789,0.85870427,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_023790,0.23249988,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_023796,0.5221833,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_023832,0.3662585,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_023840,0.34686023,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_023852,0.7974627,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_023858,0.6744561,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_023866,0.32017952,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_023870,0.81546605,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_023888,0.5047856,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_023903,0.7396759,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_023913,0.42164627,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_023915,0.81637496,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_023920,0.83642286,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_023927,0.25679556,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_023928,0.5046171,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_023929,0.76802063,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_023950,0.42405412,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_023955,0.79970914,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_023962,0.7352561,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_023965,0.81120825,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_023973,0.30238813,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_023976,0.7109282,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_023984,0.87235296,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_023993,0.36373204,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024001,0.6716055,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024007,0.57271475,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024012,0.37221175,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024024,0.8217497,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024025,0.7115034,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024029,0.7675552,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024031,0.84980494,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024033,0.28288403,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024035,0.5302334,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024036,0.4608796,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024045,0.7777428,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024046,0.32461303,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024054,0.43243957,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024055,0.28510267,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024066,0.7385038,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024077,0.25205848,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024080,0.65837497,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024095,0.64769715,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024127,0.39835224,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024129,0.8675856,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024149,0.6447539,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024154,0.60321075,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024156,0.7869578,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024157,0.7909544,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024161,0.8797295,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024164,0.8928674,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024188,0.68932194,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024189,0.7107909,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024194,0.5181056,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024196,0.8757834,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024201,0.65942585,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024215,0.6703937,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024216,0.6375443,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024222,0.7477972,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024225,0.624986,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024227,0.7361665,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024232,0.70918745,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024234,0.23835428,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024243,0.61630976,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024244,0.6970805,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024255,0.2772704,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024259,0.6734241,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024268,0.54654557,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024276,0.37360173,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024279,0.29388082,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024299,0.2701087,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024303,0.24328351,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024310,0.26225856,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024316,0.8257664,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024318,0.705015,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024322,0.7221001,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024332,0.7354212,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024334,0.75751424,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024339,0.60796636,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024349,0.77433646,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024358,0.7855121,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024359,0.8500603,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024364,0.8169642,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024378,0.5216799,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024401,0.7770869,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024404,0.74829,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024411,0.8338519,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024422,0.9013178,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024425,0.8112254,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024427,0.43899283,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024439,0.7530865,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024448,0.30124977,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024449,0.3539258,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024467,0.88029385,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024475,0.31065035,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024481,0.74602884,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024492,0.24371636,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024496,0.83360344,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024525,0.77889144,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024526,0.7837998,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024534,0.39246273,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024545,0.83996516,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024552,0.7721107,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024581,0.32652587,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024585,0.8775037,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024591,0.42391747,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024600,0.4053196,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024607,0.85785633,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024614,0.76696813,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024619,0.22923613,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024623,0.579494,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024655,0.6836947,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024668,0.5597014,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024674,0.70957565,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024681,0.42126197,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024684,0.22539838,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024699,0.4608624,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024708,0.31032848,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024711,0.72351474,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024715,0.6467423,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024718,0.5864081,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024721,0.6540016,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024728,0.4144398,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024736,0.78584886,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024747,0.3243031,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024748,0.8235342,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024764,0.71711105,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024771,0.31096107,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024772,0.83440477,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024779,0.8426344,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024794,0.4316191,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024815,0.6464474,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024816,0.8336203,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024824,0.8515144,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024828,0.64755285,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024829,0.67259127,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024832,0.7576213,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024842,0.51903486,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024865,0.32957274,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024866,0.7010966,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024867,0.80765855,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024870,0.767271,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024880,0.332409,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024889,0.85719633,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024898,0.7902625,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024924,0.47619385,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024928,0.84433454,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024933,0.7800024,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024936,0.5550648,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024943,0.830273,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024951,0.8326163,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024952,0.17593612,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024964,0.59864706,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024972,0.6709231,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024974,0.7607992,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024978,0.38657856,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024980,0.773301,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024985,0.2293324,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_024997,0.7190066,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025009,0.81193453,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025013,0.46712342,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025015,0.68289095,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025021,0.50760126,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025066,0.42365274,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025070,0.7992501,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025074,0.8642944,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025082,0.48933014,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025084,0.48134455,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025085,0.6638083,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025095,0.75548273,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025104,0.79766303,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025110,0.5428175,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025131,0.62289345,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025139,0.35731724,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025145,0.7312196,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025152,0.47810987,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025167,0.38630575,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025170,0.87419105,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025172,0.5235543,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025174,0.8396028,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025205,0.49528474,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025214,0.89624774,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025219,0.76859266,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025223,0.65583324,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025228,0.80080676,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025231,0.3977208,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025251,0.30593115,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025257,0.72009224,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025263,0.2801513,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025266,0.7594397,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025274,0.833961,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025286,0.61185473,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025290,0.84112215,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025298,0.86458874,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025299,0.8735792,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025304,0.7642089,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025313,0.7970899,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025314,0.6103439,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025325,0.45548594,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025326,0.6092336,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025327,0.6663588,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025337,0.8334835,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025354,0.84406996,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025359,0.33761573,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025365,0.38168538,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025369,0.499578,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025374,0.33821955,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025383,0.5536377,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025384,0.7451672,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025387,0.40405762,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025389,0.7478688,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025397,0.51569146,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025409,0.79672915,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025413,0.88611555,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025414,0.5401351,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025417,0.77220786,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025421,0.35753852,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025431,0.8269077,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025432,0.7681539,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025440,0.8305101,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025442,0.766215,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025443,0.77823466,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025445,0.7872705,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025449,0.7489012,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025451,0.88987976,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025457,0.87460274,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025469,0.41962457,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025476,0.55107933,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025481,0.70983666,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025487,0.84624845,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025495,0.7874651,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025500,0.6684876,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025504,0.8042338,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025505,0.7683746,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025520,0.7388906,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025521,0.7123375,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025526,0.48032945,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025537,0.3993762,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025538,0.8298876,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025541,0.78629184,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025544,0.43514612,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025556,0.23630561,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025562,0.78664494,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025573,0.84081006,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025575,0.81896484,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025607,0.68006957,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025628,0.75719184,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025635,0.55132484,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025652,0.38174713,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025659,0.48026162,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025675,0.7844683,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025677,0.39466676,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025683,0.7634365,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025712,0.508181,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025714,0.81172335,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025729,0.82036424,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025734,0.7794536,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025746,0.25756735,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025756,0.674868,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025760,0.7531814,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025772,0.75209206,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025773,0.60671985,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025779,0.7422158,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025788,0.21841998,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_025789,0.7078333,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
